model,index,abs_delta_expectation_value
sft_response,295,2.5166378006504218
sft_response,296,1.1755443583370768
sft_response,297,0.0
sft_response,298,15.131647167547277
sft_response,299,0.3070904292488529
sft_response,300,4.524257078675866
sft_response,301,3.651714572933314
sft_response,302,0.26736166647424076
sft_response,303,4.93096956101387
sft_response,304,0.1771419125050906
sft_response,305,1.2417871437705212
sft_response,306,0.054526775727158694
sft_response,307,2.4493679997268814
sft_response,308,0.01866084631015652
sft_response,309,0.0
sft_response,310,0.6361320241502204
sft_response,311,4.927196958005261
sft_response,312,0.15171447617496545
sft_response,313,5.242415298711833e-05
sft_response,314,1.217595956129555
sft_response,315,0.4870854498827084
sft_response,316,14.403810312766012
sft_response,317,0.0017578564197760632
sft_response,318,1.0363653550689202
sft_response,319,0.7434046174987706
sft_response,320,0.6970340486388701
sft_response,321,17.035510495786706
sft_response,322,0.0
sft_response,323,0.8769320219971698
sft_response,324,0.5512699300300703
sft_response,325,0.042336718729030366
sft_response,326,7.292479363459481
sft_response,327,3.1646773271272335
sft_response,328,2.5426031518255083
sft_response,329,0.0
sft_response,330,2.20931933039146
sft_response,331,26.92664960376869
sft_response,332,4.063234032678009
sft_response,333,1.3270001646108829
sft_response,334,0.4755535222883287
sft_response,335,9.840245416661137
sft_response,336,0.0
sft_response,337,16.570677432290488
sft_response,338,0.5305430229784146
sft_response,339,0.7269151456746175
sft_response,341,0.9517161300437419
sft_response,342,27.936130937382142
sft_response,343,0.86939834962251
sft_response,344,4.157703736021352
sft_response,345,19.363040196290896
sft_response,346,9.128991382373528
sft_response,347,0.5892640629307163
sft_response,348,3.477093237614818
sft_response,349,0.10868961040995484
sft_response,350,0.877058203447515
sft_response,351,2.1037984332367716
sft_response,352,2.4473170122465913
sft_response,353,0.0856803736767329
sft_response,354,5.972562859555934
sft_response,355,2.1509054894396047
sft_response,356,39.06601637667198
sft_response,357,13.79003828188657
sft_response,358,0.5484617928162442
sft_response,359,1.8095691028478837
sft_response,360,2.71621569005361
sft_response,361,0.0
sft_response,362,0.5027027798816412
sft_response,363,0.05830119603399594
sft_response,364,0.1262820904217854
sft_response,365,0.0
sft_response,366,4.530381946127764
sft_response,367,0.0187969402146404
sft_response,368,4.100936131230984
sft_response,369,1.0051371510915104
sft_response,370,0.5431097918826568
sft_response,371,0.19889201480572938
sft_response,372,4.277694242938029
sft_response,373,0.06594411562827673
sft_response,374,8.484101122123217
sft_response,375,10.704105784149661
sft_response,376,0.03542922048266828
sft_response,377,3.6794922020166005
sft_response,378,0.3350347198605503
sft_response,379,0.8010266224316398
sft_response,380,0.23259121611064443
sft_response,381,0.30659509081833003
sft_response,382,4.456606813761662
sft_response,383,0.25226744703510073
sft_response,384,0.0
sft_response,385,8.914952811804024
sft_response,386,1.0968917760354389
sft_response,387,0.03406488664273126
sft_response,388,1.886311634403373
sft_response,389,1.0380848550350776
sft_response,390,0.3054822129597383
sft_response,391,10.029324417192255
sft_response,392,0.6759785788334616
sft_response,393,0.7304488947390533
sft_response,394,0.41626244266574336
sft_response,395,11.945092926041823
sft_response,396,0.25919031911521595
sft_response,397,1.0620994087425524
sft_response,398,15.675570871295093
sft_response,399,0.27263859118941625
sft_response,400,9.0116939106487
sft_response,401,0.9587009695401805
sft_response,402,7.727144894030946
sft_response,403,8.956482234665726
sft_response,404,8.007436506621396
sft_response,405,13.43291293877157
sft_response,406,0.380515631221491
sft_response,407,0.39845925093100076
sft_response,408,6.922648226143938
sft_response,409,2.6393223721576513
sft_response,410,0.0
sft_response,411,2.350150160009523
sft_response,412,0.6898938373674159
sft_response,413,0.01458509167990537
sft_response,414,2.531447693926655
sft_response,415,0.48364172424562213
sft_response,416,1.7334442823605167
sft_response,417,0.004792674353101097
sft_response,418,9.335122235262991
sft_response,419,2.084002388787652
sft_response,420,5.286638735079885
sft_response,421,2.1224997970005415
sft_response,422,0.0
sft_response,423,0.0007458954937726858
sft_response,424,0.09782599032881623
sft_response,425,10.027648459234209
sft_response,426,0.6632700873427719
sft_response,427,1.0283785515781592
sft_response,429,0.011689921321113458
sft_response,430,3.496594048026678
sft_response,431,2.9998864730520873
sft_response,432,3.1479126481671047
sft_response,433,0.0018159890754443093
sft_response,434,2.925227627161645
sft_response,435,1.494774147226991
sft_response,436,0.5288097509773013
sft_response,437,2.478267825870888
sft_response,438,0.5964237342979859
sft_response,439,0.0
sft_response,440,1.2294145403575547
sft_response,441,0.5990336034565096
sft_response,442,0.8634343544012967
sft_response,443,2.974830940908055
sft_response,444,0.76778718079671
sft_response,445,4.062960100545021
sft_response,446,0.008020375084041298
sft_response,447,0.11359934474213806
sft_response,448,0.0
sft_response,449,1.3331747943503256
sft_response,450,0.8334547961434624
sft_response,451,0.5293725905366304
sft_response,452,1.1376399592365447
sft_response,453,0.0
sft_response,454,0.7023322490694199
sft_response,455,0.2216062014161191
sft_response,456,4.339995751432998
sft_response,457,0.41739545493007857
sft_response,458,0.4845195358212646
sft_response,459,8.281534504422048
sft_response,460,0.1361341666689021
sft_response,461,1.5492651989016233
sft_response,462,12.310827868973604
sft_response,463,0.004170368578066075
sft_response,464,4.6836621343391425
sft_response,465,0.452546101623098
sft_response,466,22.99860624073562
sft_response,467,0.22337827047029907
sft_response,468,11.562271181885777
sft_response,469,0.8232173506016984
sft_response,470,1.3467217620007028
sft_response,471,0.5590564642172282
sft_response,472,0.0
sft_response,473,0.3432090573553286
sft_response,474,1.5065710380933013
sft_response,475,64.55602216125786
sft_response,476,9.58633693432012
sft_response,477,1.5115026999444794
sft_response,478,1.3297935858047947
sft_response,479,12.687920544699955
sft_response,480,2.823265557078671
sft_response,481,0.2240298036156282
sft_response,482,2.3579459849378175
sft_response,483,0.1678723367301313
sft_response,484,0.7513570516002149
sft_response,485,2.9962248735745485
sft_response,486,29.785175361784127
sft_response,487,0.813194143777977
sft_response,488,0.25283397608746633
sft_response,489,1.637667484440004
sft_response,490,2.0564428243935304
sft_response,491,1.830593151702845
sft_response,492,0.5816782503492564
sft_response,493,0.33967609645359786
sft_response,494,5.693601302377241
sft_response,495,0.0
sft_response,496,0.9377128193321234
sft_response,497,0.0
sft_response,498,2.15381974951419
sft_response,499,1.4621978792710748
sft_response,500,8.405057943909082
sft_response,501,0.8599745715739612
sft_response,502,3.5346237738360715
sft_response,503,0.049353651188225545
sft_response,504,1.6858053892585296
sft_response,505,0.5335944184044292
sft_response,506,2.783715702287601
sft_response,507,0.2748562021078783
sft_response,508,0.4702256409688501
sft_response,509,0.19642098715276599
sft_response,510,1.3940704716520163
sft_response,511,0.26502313311006687
sft_response,512,12.487181840967816
sft_response,513,1.3772392688951274
sft_response,514,0.4767282064460093
sft_response,515,0.6700536060476279
sft_response,516,0.03661048032617931
sft_response,517,3.3832317225011317
sft_response,518,0.6135223330534811
sft_response,519,1.5095300421547926
sft_response,520,2.701788608191026
sft_response,521,0.44671651504403986
sft_response,522,5.787916392339721
sft_response,523,0.0004914289338097608
sft_response,524,1.3930890772436837
sft_response,525,0.0
sft_response,526,6.880148008847776
sft_response,527,0.7645796473039972
sft_response,528,2.8514255556083477
sft_response,529,0.8675042113531065
sft_response,530,0.11102478890240963
sft_response,531,23.163817089127612
sft_response,532,4.572624203195373
sft_response,533,0.42496175453111823
sft_response,534,0.09919796892434388
sft_response,535,5.0440287750016415
sft_response,536,0.0
sft_response,537,1.4664945644659715
sft_response,538,0.0
sft_response,539,1.0711534171540187
sft_response,540,0.13828405589768558
sft_response,541,0.11849863830447438
sft_response,542,0.020510886971985984
sft_response,543,5.831333947300978
sft_response,544,34.15918443481852
sft_response,545,9.241693203780276
sft_response,546,0.5652042978655754
sft_response,547,1.401930792158307
sft_response,548,1.363996787750736
sft_response,549,2.3658537041325745
sft_response,550,1.1823016401195652
sft_response,551,2.5312750652075473
sft_response,553,0.08626116277592666
sft_response,554,11.076535305530328
sft_response,555,0.4329042053132132
sft_response,556,0.6119452579814587
sft_response,557,0.9124595120641983
sft_response,558,2.192259918887567
sft_response,559,4.38601865252864
sft_response,560,4.389892729893449
sft_response,561,1.354298325135317
sft_response,562,0.00016888601536724224
sft_response,563,13.336291880526487
sft_response,565,21.45334719853557
sft_response,566,0.4573566062953667
sft_response,567,54.97402451733525
sft_response,568,0.0
sft_response,569,1.2280812696792127
sft_response,570,0.05304633803818426
sft_response,571,6.885736417298571
sft_response,572,1.1286439593341901
sft_response,573,0.620093919903102
sft_response,574,0.5984542441565273
sft_response,575,0.724823810544936
sft_response,577,16.60214181706744
sft_response,578,0.7941744340931851
